A B date time
-7.787230940499337 83.31423344141712 18022023 19:00:00
-5.942837298745466 82.70187739665633 18022023 20:00:00
-7.355376938242743 81.98967714250622 18022023 21:00:00
-8.48796328146924 81.77192698375991 18022023 22:00:00
-7.779359712517588 83.08653194768698 18022023 23:00:00
-7.074799336665642 82.24673604603328 19022023 00:00:00
-9.841033390753436 82.29334603714014 19022023 01:00:00
-8.920632495608203 81.32446261239885 19022023 02:00:00
-9.071378477707157 81.69097084369778 19022023 03:00:00
-8.729730888291154 79.2572649154703 19022023 04:00:00
-11.060322398476519 78.28838149072901 19022023 05:00:00
-12.099530657061232 78.49832745398487 19022023 06:00:00
-11.154051329014942 77.43771587212584 19022023 07:00:00
-11.649687385911589 76.60621022186042 19022023 08:00:00
-11.945076003208115 74.93450090724542 19022023 09:00:00
-11.98070753996912 74.99435271046198 19022023 10:00:00
-11.301323311642406 74.8789581525477 19022023 11:00:00
-11.28160200298571 74.87331129226986 19022023 12:00:00
-9.518295801286522 75.5789150537259 19022023 13:00:00
-9.540792431745157 75.15902834629445 19022023 14:00:00
-9.490853326678234 76.37162253682295 19022023 15:00:00
-10.828977629392337 74.4567603345939 19022023 16:00:00
-9.49418562672168 73.26547588136813 19022023 17:00:00
-9.76388390043099 73.52578271364689 19022023 18:00:00
-9.49547307835606 74.63802048205655 19022023 19:00:00
-11.47583138518619 74.22924399433664 19022023 20:00:00
-8.382681123036896 73.48787841292774 19022023 21:00:00
-7.473905492299657 73.78728761418762 19022023 22:00:00
-9.572290720199417 74.30427627847885 19022023 23:00:00
-9.68417590798576 74.41953748397083 20022023 00:00:00
-7.92086970628657 74.28382736774667 20022023 01:00:00
-7.123262548279254 75.46059087451559 20022023 02:00:00
-7.088538754476872 75.48700224799686 20022023 03:00:00
-6.521598636726612 74.64720634634315 20022023 04:00:00
-6.14096184372576 73.2767561693852 20022023 05:00:00
-5.885038081939275 72.51014136853807 20022023 06:00:00
-6.109999935093577 72.0660286005046 20022023 07:00:00
-5.142126884712418 71.20319239275297 20022023 08:00:00
-5.447034530470546 72.70568045689909 20022023 09:00:00
-5.608223195911345 73.72909706065941 20022023 10:00:00
-4.460661564479551 73.95257697610391 20022023 11:00:00
-3.1319906369032133 73.77948458967204 20022023 12:00:00
-2.4562200900898534 73.49429816357788 20022023 13:00:00
-2.5502720308579603 74.61403820565326 20022023 14:00:00
-2.3606597135946723 73.61504941019597 20022023 15:00:00
-2.8662799924462936 72.95755198299541 20022023 16:00:00
-2.896701954580335 72.64834317275833 20022023 17:00:00
-0.6153480948531631 73.44899387028266 20022023 18:00:00
-1.4455845811891836 76.16996322926542 20022023 19:00:00
-1.4235048692373289 76.55501183301628 20022023 20:00:00
-1.6866350285984004 76.2450986803716 20022023 21:00:00
-2.665236177255777 76.4777584051578 20022023 22:00:00
-2.8872770404739883 77.25135373219133 20022023 23:00:00
-2.5639860784421904 78.71881913589526 21022023 00:00:00
-2.8583162448715975 79.07722684916473 21022023 01:00:00
-3.990902588098094 80.19418934048161 21022023 02:00:00
-4.253831831395434 80.32509037391657 21022023 03:00:00
-5.053252700476737 81.58710901583194 21022023 04:00:00
-4.514771099106011 81.80811734436699 21022023 05:00:00
-4.680932968621594 82.26759567317193 21022023 06:00:00
-4.483537301070649 82.30125126361355 21022023 07:00:00
-6.940598507450222 80.58707017195601 21022023 08:00:00
-6.299148340767955 80.5283220830759 21022023 09:00:00
-6.019500189010497 80.59214550035827 21022023 10:00:00
-5.856266562708288 80.50990729463425 21022023 11:00:00
-7.5010918659438985 81.43403972632396 21022023 12:00:00
-7.642761827068098 83.25800507259655 21022023 13:00:00
-7.393305258902414 84.66856695992614 21022023 14:00:00
-8.01193374853673 84.31667183424942 21022023 15:00:00
-8.068528530510452 83.33317195102337 21022023 16:00:00
-8.363917147806978 83.79067683346678 21022023 17:00:00
-7.847211195442127 84.73361709765027 21022023 18:00:00
-9.613218600660485 84.22745567237854 21022023 19:00:00
-6.579868846499176 83.67303228816505 21022023 20:00:00
-5.922289917874358 84.22011485392981 21022023 21:00:00
-5.943284093880764 83.29130043379125 21022023 22:00:00
-6.100392662787856 83.31188373157198 21022023 23:00:00
-5.84311169290673 82.18290395382232 22022023 00:00:00
-4.707997954253376 83.39984449220255 22022023 01:00:00
-4.600863249064721 83.95421126126966 22022023 02:00:00
-3.6565627841228334 84.51177333324051 22022023 03:00:00
-4.262772793948421 83.97957702946037 22022023 04:00:00
-5.817347765773736 84.99208990842521 22022023 05:00:00
-6.675995704764854 84.41292738939704 22022023 06:00:00
-6.717610175453618 83.96524461896634 22022023 07:00:00
-4.988457408420607 83.1355687846749 22022023 08:00:00
-7.22949215124222 84.77079083874524 22022023 09:00:00
-6.529390978638043 84.63667330221466 22022023 10:00:00
-6.07875503532777 85.26757862548885 22022023 11:00:00
-6.444715373691096 85.20264771613012 22022023 12:00:00
-5.103399498027311 86.44100106323611 22022023 13:00:00
-5.036968213983006 86.70047514199298 22022023 14:00:00
-3.733227270804938 87.39356237904659 22022023 15:00:00
-3.258446423002384 86.14762238350816 22022023 16:00:00
-4.461319799097426 86.17809371512946 22022023 17:00:00
-4.596782972359091 87.0062355696894 22022023 18:00:00
-4.8383642416900825 87.87692272065645 22022023 19:00:00
-5.0968506305051715 86.16950445785605 22022023 20:00:00
-5.312654602562655 82.65196716176798 22022023 21:00:00
-5.304076567617342 83.67538376552831 22022023 22:00:00
-4.967499789787665 84.00916825375943 22022023 23:00:00
-4.84866602973625 84.6654962235045 23022023 00:00:00
-4.3872902808958125 86.55020524642487 23022023 01:00:00
-6.236065362047191 87.16335954519664 23022023 02:00:00
-5.654651426751581 87.63370319506724 23022023 03:00:00
-6.927781239880213 87.99663949830205 23022023 04:00:00
-7.7073561154446715 88.29180579640123 23022023 05:00:00
-7.471683341449326 88.71441707666055 23022023 06:00:00
-5.921474957328045 86.45155617368773 23022023 07:00:00
-7.008451429386453 85.59725946330192 23022023 08:00:00
-6.6124179755450845 83.96907085724214 23022023 09:00:00
-6.1790054005515875 85.03455816029984 23022023 10:00:00
-6.010596024323161 86.10004546335753 23022023 11:00:00
-5.516452576187364 84.71665483559505 23022023 12:00:00
-4.270308193134415 82.78586066890982 23022023 13:00:00
-3.6802113560313092 83.61996133404847 23022023 14:00:00
-5.0305863127728125 82.83973782905707 23022023 15:00:00
-4.774662550986327 81.18466866191167 23022023 16:00:00
-6.2364958870421505 80.47246840776157 23022023 17:00:00
-6.511660043859359 83.073662603601 23022023 18:00:00
-4.873825851706343 84.2941824484595 23022023 19:00:00
-5.650449901137976 84.77403455575143 23022023 20:00:00
-6.8872712915952095 83.39291584580333 23022023 21:00:00
-6.935603361550796 83.28997540047718 23022023 22:00:00
-7.004576541930861 85.8147394716008 23022023 23:00:00
-7.14624650305506 83.46422454565071 24022023 00:00:00
-7.809326864178434 81.54936234342165 24022023 01:00:00
-8.186168861259981 80.44663730879014 24022023 02:00:00
-7.868411336941486 81.66936654940564 24022023 03:00:00
-7.729745731536572 80.88127353906526 24022023 04:00:00
-6.1650396221076535 81.74077706128409 24022023 05:00:00
-5.967509977992263 81.98698773531203 24022023 06:00:00
-6.289483011541942 83.33047984230254 24022023 07:00:00
-5.405683428537585 83.07448422504459 24022023 08:00:00
-2.3602583841698177 83.96848761663965 24022023 09:00:00
-1.3044993863380474 83.7668275402235 24022023 10:00:00
-0.20089098692072938 82.37312249561002 24022023 11:00:00
0.6280750124528012 83.76012128402837 24022023 12:00:00
1.1446532216784115 83.74864083462305 24022023 13:00:00
0.03397970858481281 83.88506969249957 24022023 14:00:00
-0.45982234899352487 84.07179657540837 24022023 15:00:00
-0.7008196452207524 85.22483641235556 24022023 16:00:00
-0.8936309862402423 86.11609698152085 24022023 17:00:00
-0.009831403235885161 85.82996864701627 24022023 18:00:00
-1.3449052709323155 85.11776839286617 24022023 19:00:00
0.2766482786788089 84.28709847040085 24022023 20:00:00
0.7734662681593321 83.53187046371703 24022023 21:00:00
0.6122776027185338 83.10876998701941 24022023 22:00:00
0.7574643955818703 82.99337542910513 24022023 23:00:00
-0.7841661861669302 82.74653477683182 25022023 00:00:00
-1.9870395622619725 85.37551226631383 25022023 01:00:00
-1.4340655120385624 84.25935106463994 25022023 02:00:00
-0.4394099609587354 84.08507693199304 25022023 03:00:00
-1.9990414265419014 82.45688832593326 25022023 04:00:00
-1.456867543209956 83.69539540267506 25022023 05:00:00
-3.437225850040085 82.75359395169113 25022023 06:00:00
-1.8837964554008328 82.23860417094654 25022023 07:00:00
-2.8751354185222926 81.86829701747754 25022023 08:00:00
0.17028962584547447 81.75290245956326 25022023 09:00:00
1.316482812676724 81.30377201285106 25022023 10:00:00
0.8384469463641484 80.45127597925564 25022023 11:00:00
1.1800945357801509 79.91721446600984 25022023 12:00:00
4.2255195801479175 81.02047689168384 25022023 13:00:00
2.4307228058978896 80.95239774139077 25022023 14:00:00
2.5261113460638325 79.65828239247216 25022023 15:00:00
0.49857499120401405 78.12489862889994 25022023 16:00:00
1.562372213744204 77.80314588952642 25022023 17:00:00
3.843726073471376 78.09659342613581 25022023 18:00:00
4.793310317945675 78.63266576820918 25022023 19:00:00
3.701782570370956 78.35373179950608 25022023 20:00:00
3.959063540252082 79.1765462810659 25022023 21:00:00
4.06715101074815 79.54406629086981 25022023 22:00:00
3.6024227827144153 80.54645096245439 25022023 23:00:00
3.57992615225578 82.7914225976735 26022023 00:00:00
3.768739773340744 81.68182622393081 26022023 01:00:00
4.35883661044385 81.51991092000685 26022023 02:00:00
5.076278881362412 81.70871457235488 26022023 03:00:00
4.158399922105261 81.39284699479481 26022023 04:00:00
3.4365605793285887 83.30225991852345 26022023 05:00:00
4.147961420064825 84.27150981217457 26022023 06:00:00
5.303089910132244 84.64936688758303 26022023 07:00:00
5.956386734027225 82.31901784837339 26022023 08:00:00
8.237740593754397 83.91906585622256 26022023 09:00:00
8.544002010315104 82.71894822421797 26022023 10:00:00
5.684411375440377 84.35417027828831 26022023 11:00:00
5.706491087392232 84.25616494028954 26022023 12:00:00
5.590270148148973 84.55133123838873 26022023 13:00:00
5.112234281836398 84.1967553266517 26022023 14:00:00
4.50602427201081 84.90454113207018 26022023 15:00:00
5.048198155342756 84.9381967225118 26022023 16:00:00
5.013334017066907 84.22351924716183 26022023 17:00:00
4.853821293963287 84.20858440004268 26022023 18:00:00
5.726326677696708 86.73334847116631 26022023 19:00:00
5.8296772676754465 86.14779917078398 26022023 20:00:00
6.027072935226391 85.39257116410016 26022023 21:00:00
5.25590785803815 86.6790928150511 26022023 22:00:00
5.424317234266577 87.05944018575451 26022023 23:00:00
5.161187074905506 88.29794726249631 27022023 00:00:00
5.836957621718866 89.5193670650417 27022023 01:00:00
6.301443298616908 87.97551683066351 27022023 02:00:00
4.815637989278731 87.46698281154907 27022023 03:00:00
5.997991695379469 86.31194036044846 27022023 04:00:00
6.135637792588723 85.51952679335055 27022023 05:00:00
5.234092148726388 84.4748176584899 27022023 06:00:00
3.2065557938665696 84.26993877927913 27022023 07:00:00
3.11051612873573 87.27820866716029 27022023 08:00:00
2.680188312423628 86.66585522200775 27022023 09:00:00
2.155972969631324 86.78754666716152 27022023 10:00:00
2.6179833442596165 89.05122418329451 27022023 11:00:00
2.669296257989777 88.33032623519034 27022023 12:00:00
1.9314126794339201 88.45995768987149 27022023 13:00:00
0.6513675846210407 88.8219235824945 27022023 14:00:00
0.6844918453239957 90.3683603592448 27022023 15:00:00
0.668359085872138 89.31127123887063 27022023 16:00:00
1.4303969763703872 89.19262201103815 27022023 17:00:00
2.8497687244460415 88.8799992911565 27022023 18:00:00
2.588517078845159 89.52412866522762 27022023 19:00:00
0.7937203045951309 89.80216295986084 27022023 20:00:00
0.17509181496081438 89.03554815901371 27022023 21:00:00
-0.980625511252876 90.38356104189539 27022023 22:00:00
-1.9903286332952428 91.81563158131354 27022023 23:00:00
-3.559204464289171 91.58838062658805 28022023 00:00:00
-2.101076473170858 92.78329344486048 28022023 01:00:00
-1.7846852446390495 92.4850141928261 28022023 02:00:00
-1.6591194392880833 92.67928376670731 28022023 03:00:00
0.42584833012761747 94.42002706002033 28022023 04:00:00
0.6719324931795005 94.91924381541477 28022023 05:00:00
1.1951665386811445 95.47671277896461 28022023 06:00:00
0.29362089481881026 96.03209787578804 28022023 07:00:00
-0.8722632381284948 95.2153305252262 28022023 08:00:00
-0.6905781997021238 96.85055257929653 28022023 09:00:00
-0.2920236776014997 94.22284926970183 28022023 10:00:00
0.07732973049543757 93.53985195509809 28022023 11:00:00
0.8536539835896485 92.43712692046658 28022023 12:00:00
2.179775935401064 93.3147839166228 28022023 13:00:00
1.5724735028968668 92.82482075355428 28022023 14:00:00
1.820591938045677 92.12049677527568 28022023 15:00:00
0.3524167188685632 92.50084414597909 28022023 16:00:00
0.5776107831166664 93.30149484350342 28022023 17:00:00
0.36794780907878255 92.8261990047985 28022023 18:00:00
-0.7560350153156027 94.046718849657 28022023 19:00:00
-0.9172236807564009 93.19887998404147 28022023 20:00:00
-1.5742785231503889 90.92132853454582 28022023 21:00:00
-3.0507442337506285 91.20966692307415 28022023 22:00:00
-2.045207122193948 91.06231503659845 28022023 23:00:00
-3.1468377637613845 91.93997203275467 01032023 00:00:00
-0.05368750161209146 90.36404572488851 01032023 01:00:00
0.6549160673395594 90.09000674436675 01032023 02:00:00
0.23547978408782727 88.84496634419355 01032023 03:00:00
0.006084976123022584 87.52486548273944 01032023 04:00:00
0.24558184168796268 86.81053156981874 01032023 05:00:00
0.6500346229583516 86.89849971843915 01032023 06:00:00
0.27048599983847965 87.76475453129258 01032023 07:00:00
1.3342832223786696 87.23069301804678 01032023 08:00:00
2.141699098519714 86.73054840142574 01032023 09:00:00
2.611248035594551 87.77858354266232 01032023 10:00:00
2.2283902124775485 88.46406870832385 01032023 11:00:00
4.846106647541172 88.40349994704061 01032023 12:00:00
4.319216670498522 87.02010931927813 01032023 13:00:00
4.416165202237684 87.75204495411258 01032023 14:00:00
4.49289685519869 87.17203552896582 01032023 15:00:00
5.572846071897672 88.16213154569492 01032023 16:00:00
4.9065529735055975 87.18454161514431 01032023 17:00:00
4.8709214367445925 86.50803199508562 01032023 18:00:00
3.442793102975683 85.16095029404474 01032023 19:00:00
2.7628547689230056 85.99467263845146 01032023 20:00:00
2.178662824449363 86.98476865518056 01032023 21:00:00
-0.4088241931188539 87.26096258265513 01032023 22:00:00
-0.20946173367532972 87.67446135430214 01032023 23:00:00
-1.342048076901826 87.32256622862542 02032023 00:00:00
-2.601565448064572 86.43475929985254 02032023 01:00:00
-2.552530588389562 86.81132976934202 02032023 02:00:00
-1.0547355547983002 87.01466404804934 02032023 03:00:00
-3.8755732044960305 86.40396275029225 02032023 04:00:00
-4.01724316562023 85.68306480218808 02032023 05:00:00
-3.781570391624885 85.40388128124948 02032023 06:00:00
-5.095568967781779 84.03343110429152 02032023 07:00:00
-3.4793018763610246 83.0198978654427 02032023 08:00:00
-2.2624228241176176 82.572215095012 02032023 09:00:00
-2.6535245205318936 82.14667584785494 02032023 10:00:00
-1.9579955556647026 82.51318407915387 02032023 11:00:00
-1.8652972362620348 81.62086570564304 02032023 12:00:00
-1.5857810204065892 81.84161749222002 02032023 13:00:00
-2.3236645989624463 81.4396425430267 02032023 14:00:00
-3.5562379075009662 81.07167948490708 02032023 15:00:00
-2.9147877408186993 81.43240922772637 02032023 16:00:00
-3.6445273869302537 81.29138812401506 02032023 17:00:00
-5.289352690165864 81.69869318031992 02032023 18:00:00
-4.84450766664366 81.8203846254737 02032023 19:00:00
-5.0891556669662394 83.19429029158445 02032023 20:00:00
-4.7915252456526005 82.47961281623448 02032023 21:00:00
-2.678304542694691 81.6820346547835 02032023 22:00:00
-2.683797803721174 81.94692609330664 02032023 23:00:00
-3.6016767629783244 81.3323122492329 03032023 00:00:00
-2.5378795404381345 80.67577768748882 03032023 01:00:00
-2.6202981155499248 80.85590013947684 03032023 02:00:00
-3.9470342190859844 82.56388733625673 03032023 03:00:00
-5.501609190911299 83.78082787463696 03032023 04:00:00
-5.050973247601027 84.32442580282508 03032023 05:00:00
-4.246475352905058 84.49279554316541 03032023 06:00:00
-4.487445637664759 85.37695833768306 03032023 07:00:00
-5.373977191386235 86.73393330557239 03032023 08:00:00
-4.368440079829554 86.56157604768582 03032023 09:00:00
-2.9914208133804907 86.42586593146166 03032023 10:00:00
-4.726101340361741 86.26795739024924 03032023 11:00:00
-5.928974716456784 86.83800112394793 03032023 12:00:00
-5.131367558449468 88.82677595286928 03032023 13:00:00
-4.85291080251826 88.51415323298762 03032023 14:00:00
-4.240157124001821 86.89046817810846 03032023 15:00:00
-4.897211966395809 85.90696829488242 03032023 16:00:00
-4.403245748296577 86.7446839650971 03032023 17:00:00
-2.8664793366025925 85.91831280055062 03032023 18:00:00
-4.574215452125693 85.9940517617401 03032023 19:00:00
-4.032579634683044 87.48637143368134 03032023 20:00:00
-5.5879203676352915 87.73246227777665 03032023 21:00:00
-4.908310384868548 86.36201210081869 03032023 22:00:00
-4.355538280868285 86.00534263885686 03032023 23:00:00
-4.882428257910934 86.87769526733264 04032023 00:00:00
-2.9241729522557236 86.29853274830447 04032023 01:00:00
-4.004826311040896 86.32410130585824 04032023 02:00:00
-5.186947617844887 85.84415522264284 04032023 03:00:00
-4.360584222992698 86.09085400605807 04032023 04:00:00
-4.8761333716176765 84.381594035822 04032023 05:00:00
-5.400201415637218 83.91847653661749 04032023 06:00:00
-5.783637938624987 84.08187769722147 04032023 07:00:00
-5.0216000481267375 84.26530370913586 04032023 08:00:00
-5.686659567615203 84.64011640154239 04032023 09:00:00
-6.505371137687829 83.5239551998685 04032023 10:00:00
-7.708244513782872 84.70071870663742 04032023 11:00:00
-7.032473966969512 83.60960305323871 04032023 12:00:00
-7.27347126319674 83.17479921705149 04032023 13:00:00
-8.283174385239107 83.73018431387491 04032023 14:00:00
-8.224356864342255 83.71870386446959 04032023 15:00:00
-7.195013589119977 83.64563061792431 04032023 16:00:00
-5.8323860092632 83.59483917276856 04032023 17:00:00
-5.59288914369826 84.3728235676775 04032023 18:00:00
-5.559764882995305 84.01831883556883 04032023 19:00:00
-5.739390077045046 84.7837693273899 04032023 20:00:00
-5.196830400933044 85.57201479829826 04032023 21:00:00
-4.624941728080846 86.02101217759764 04032023 22:00:00
-6.209026380302365 86.69339907594023 04032023 23:00:00
-6.159991520627355 87.02718356417135 05032023 00:00:00
-7.1238895153215624 87.03636440963807 05032023 01:00:00
-7.072718572931016 86.24540955811514 05032023 02:00:00
-7.106474118226152 88.74622986740711 05032023 03:00:00
-5.777803190649815 91.2322895107311 05032023 04:00:00
-4.772266079093134 90.61023686957263 05032023 05:00:00
-4.52918406867318 91.71349929524663 05032023 06:00:00
-5.85592017220924 91.20733786997491 05032023 07:00:00
-6.508542683028907 91.5007854065843 05032023 08:00:00
-6.961240926622588 92.94440631222683 05032023 09:00:00
-7.759892016244341 92.5257170751864 05032023 10:00:00
-8.055280633540868 90.8540077605714 05032023 11:00:00
-7.799195430788481 92.09387482986519 05032023 12:00:00
-7.46084332688592 93.9623008009947 05032023 13:00:00
-7.144452098354111 94.43324366184687 05032023 14:00:00
-7.301560667261203 94.15406014090827 05032023 15:00:00
-7.461073390364823 94.8466369742993 05032023 16:00:00
-9.255870164614851 93.78602539244027 05032023 17:00:00
-11.181169851355937 93.86176435362974 05032023 18:00:00
-11.64500341092689 93.60225566358083 05032023 19:00:00
-11.670408734608872 92.71444873480796 05032023 20:00:00
-10.721578975392863 91.0051887645719 05032023 21:00:00
-10.472122407227179 88.63838390220438 05032023 22:00:00
-9.090440161099046 88.51134287030031 05032023 23:00:00
-9.932400508628815 88.6747440309043 06032023 00:00:00
-10.679353912778353 87.6886772161118 06032023 01:00:00
-11.196975107733712 86.29497217149832 06032023 02:00:00
-11.314404423936596 86.09331209508217 06032023 03:00:00
-10.720529024112796 87.33181917182397 06032023 04:00:00
-10.07907885743053 86.69962519937876 06032023 05:00:00
-10.458221587871487 87.672842649849 06032023 06:00:00
-8.644489693311044 87.96118103837733 06032023 07:00:00
-7.094281309189763 87.68224706967423 06032023 08:00:00
-7.912421719916929 86.89415405933386 06032023 09:00:00
-6.768463902107443 88.01111655065074 06032023 10:00:00
-6.488815750349985 87.99618170353159 06032023 11:00:00
-6.154537395717228 87.57064245637453 06032023 12:00:00
-5.5941363590041355 88.53641517742103 06032023 13:00:00
-5.468570553653169 88.41776594958856 06032023 14:00:00
-5.610666776095038 88.61055145199776 06032023 15:00:00
-7.851701518916651 89.36685528981026 06032023 16:00:00
-7.008291109947443 90.71034739680077 06032023 17:00:00
-6.76220694689556 91.56166031982906 06032023 18:00:00
-7.662561169037859 91.88003579372467 06032023 19:00:00
-9.76094639693762 91.93999505134938 06032023 20:00:00
-9.262054901096857 90.69995117153012 06032023 21:00:00
-8.669113068412605 89.87057269931464 06032023 22:00:00
-10.175258634636968 88.88987443332971 06032023 23:00:00
-10.067491681474621 88.93648442443657 07032023 00:00:00
-10.308461966234322 88.03204148899749 07032023 01:00:00
-9.118868082882347 87.39984751655228 07032023 02:00:00
-10.913664857132375 86.25783647671683 07032023 03:00:00
-10.930850892030024 87.69312792720264 07032023 04:00:00
-10.336975492206225 87.97452922098545 07032023 05:00:00
-10.943185502031813 88.84078403383887 07032023 06:00:00
-10.567575515637351 90.10147407176525 07032023 07:00:00
-12.122916248589599 89.97551814123919 07032023 08:00:00
-13.450724465826804 92.98378802912035 07032023 09:00:00
-14.068211274540976 92.25318441574736 07032023 10:00:00
-15.061306404236735 94.08217093871195 07032023 11:00:00
-15.037392374768146 94.32886972212718 07032023 12:00:00
-16.417438009090223 95.01895817841137 07032023 13:00:00
-16.298604249038807 95.14858963309251 07032023 14:00:00
-17.09725533866056 96.00255610392684 07032023 15:00:00
-16.603289120561328 96.83337976751285 07032023 16:00:00
-17.7637792945303 97.25599104777217 07032023 17:00:00
-19.758296551653153 97.37125225326415 07032023 18:00:00
-18.953798656957186 96.78570295288182 07032023 19:00:00
-19.85534430081952 98.15610596143004 07032023 20:00:00
-21.205719257561025 98.43870286051138 07032023 21:00:00
-21.92207758608449 99.05960997050744 07032023 22:00:00
-23.15465089462301 100.86070184771089 07032023 23:00:00
-21.41887853398432 101.97293961612054 08032023 00:00:00
-21.490672963065435 102.45317361149353 08032023 01:00:00
-22.592673376209465 101.51515951753677 08032023 02:00:00
-19.49952311406017 102.30340498844512 08032023 03:00:00
-20.211415341347923 102.83440954102753 08032023 04:00:00
-18.746131141514383 101.61785802641965 08032023 05:00:00
-17.887040716429055 100.70402182649597 08032023 06:00:00
-17.93837294849004 102.79737650446958 08032023 07:00:00
-19.025349420548448 103.20669474732159 08032023 08:00:00
-18.789676646553104 104.03483660188152 08032023 09:00:00
-18.99523786934999 104.8316671149662 08032023 10:00:00
-18.924273106219736 105.57487233279988 08032023 11:00:00
-17.956874211551987 103.55553587841642 08032023 12:00:00
-17.421775480629176 102.29594676597465 08032023 13:00:00
-19.18924184591462 102.92685208924884 08032023 14:00:00
-20.30373290292647 101.59599297095775 08032023 15:00:00
-20.44540286405067 100.09780877269807 08032023 16:00:00
-21.68531339627162 100.5927354127087 08032023 17:00:00
-20.90898914317741 100.69003791430043 08032023 18:00:00
-21.070177808618208 101.33801215726665 08032023 19:00:00
-21.458268147188456 101.7152732737249 08032023 20:00:00
-21.261738931156476 101.22789629199485 08032023 21:00:00
-19.367119040494167 101.65136613803257 08032023 22:00:00
-19.786555323745898 102.3493137992526 08032023 23:00:00
-20.02850342459294 101.38492618348987 09032023 00:00:00
-20.234064647389825 101.82701523109415 09032023 01:00:00
-21.818149299611346 99.5494637815985 09032023 02:00:00
-22.0115156501049 99.5842204112205 09032023 03:00:00
-22.913061293967235 98.16794522466338 09032023 04:00:00
-22.559180247650488 97.81822841317376 09032023 05:00:00
-21.686674863917066 98.09126912061849 09032023 06:00:00
-20.05334194955648 97.68217027045242 09032023 07:00:00
-18.630573134064782 96.42258115801064 09032023 08:00:00
-19.621912097186243 96.32957026756168 09032023 09:00:00
-19.364454331425314 95.75734160710613 09032023 10:00:00
-19.35587629648 94.22395784353391 09032023 11:00:00
-20.479859120874387 95.65584963965966 09032023 12:00:00
-20.967949968149114 95.18478193338248 09032023 13:00:00
-21.548332173893872 94.73565148667028 09032023 14:00:00
-22.327863560913677 93.12754907896881 09032023 15:00:00
-23.25536116149524 94.3727311687403 09032023 16:00:00
-21.57280858998959 95.93082990577781 09032023 17:00:00
-22.583692459140597 96.93321457736239 09032023 18:00:00
-23.036390702734277 95.67362546492062 09032023 19:00:00
-23.24195192553116 96.09709531095834 09032023 20:00:00
-22.64807652570736 96.09065647529556 09032023 21:00:00
-22.741966324780808 96.43133353156078 09032023 22:00:00
-23.42564756550311 96.86184277165289 09032023 23:00:00
-21.927852531911846 99.19837506012031 10032023 00:00:00
-20.030293577883914 99.57260844569842 10032023 01:00:00
-19.026088654372295 99.25674086813835 10032023 02:00:00
-17.929663176048958 97.73433852080794 10032023 03:00:00
-19.201876232032323 95.96810003889873 10032023 04:00:00
-17.35748259027845 96.1877991863577 10032023 05:00:00
-17.106233251854686 96.49140836100052 10032023 06:00:00
-17.035268488724434 97.93806373599102 10032023 07:00:00
-15.823687997256531 97.21716578788686 10032023 08:00:00
-16.727799125157997 95.24196639089561 10032023 09:00:00
-16.27968080058007 96.09595134855712 10032023 10:00:00
-19.12612129537611 96.78793138247984 10032023 11:00:00
-18.385195390080263 95.68686114484942 10032023 12:00:00
-18.781341637212773 97.96071111767544 10032023 13:00:00
-18.94253030265357 97.51302834724474 10032023 14:00:00
-17.502395563835993 97.11776554663489 10032023 15:00:00
-16.676586272976603 96.66731624145139 10032023 16:00:00
-16.615389291574616 97.53357105430482 10032023 17:00:00
-15.919860326707425 97.7996129940188 10032023 18:00:00
-15.495957259372943 97.00719942692089 10032023 19:00:00
-16.745115080230008 97.46886370156419 10032023 20:00:00
-16.036511511278356 97.51098193564061 10032023 21:00:00
-15.627636058842624 97.9530709832449 10032023 22:00:00
-14.092183665499185 97.89250222196166 10032023 23:00:00
-12.948225847689699 97.52542331151867 11032023 00:00:00
-13.084520859043238 97.813761700047 11032023 01:00:00
-12.823038527982037 98.2649546988424 11032023 02:00:00
-12.62351838047746 98.13835654725175 11032023 03:00:00
-14.091693599654574 100.73955074309117 11032023 04:00:00
-14.721011035298242 101.01259145053591 11032023 05:00:00
-13.104743943877487 102.8415779735005 11032023 06:00:00
-13.483886674318445 103.71923496965672 11032023 07:00:00
-14.260510723750077 104.0958054391462 11032023 08:00:00
-13.826305648408969 103.64893357262075 11032023 09:00:00
-14.343926843364327 103.92203190495646 11032023 10:00:00
-14.377682388659464 104.31613762144525 11032023 11:00:00
-13.223419217634556 104.18042750522109 11032023 12:00:00
-14.635958857131833 103.71677750333657 11032023 13:00:00
-12.842236244297167 104.50502297424492 11032023 14:00:00
-11.76596299581794 103.62648085321263 11032023 15:00:00
-11.81753041868684 102.29560726920029 11032023 16:00:00
-11.911582359454947 102.57514927952616 11032023 17:00:00
-12.170068748270035 101.99306572294486 11032023 18:00:00
-14.263593304763514 101.70035916002809 11032023 19:00:00
-12.881911058635382 101.12034973488133 11032023 20:00:00
-11.326537058904975 102.56996963988912 11032023 21:00:00
-11.387150688106486 103.26305687694273 11032023 22:00:00
-11.842321628060063 103.39268833162387 11032023 23:00:00
-11.446288174218694 103.24586285686001 12032023 00:00:00
-11.997402362682204 101.9999228613216 12032023 01:00:00
-11.03559107059844 99.37221955172689 12032023 02:00:00
-10.587472746020513 99.63157018007277 12032023 03:00:00
-11.417050931572266 98.04478462888665 12032023 04:00:00
-11.782798277826771 96.19573562706864 12032023 05:00:00
-12.943288451795743 95.26692120693008 12032023 06:00:00
-14.421771250239013 94.55472095277997 12032023 07:00:00
