datetime,A,B
2023-03-13 21:00:00,-2.431229036363007,82.45296702117206
2023-03-13 22:00:00,-3.766302904059437,83.29602232438505
2023-03-13 23:00:00,-3.987121879279675,84.53588939367883
2023-03-14 00:00:00,-2.601673937626073,85.55394085327382
2023-03-14 01:00:00,-3.215424772397859,85.61469173134985
2023-03-14 02:00:00,-3.611571019530367,84.69633572048036
2023-03-14 03:00:00,-3.1883414925076328,84.6033248300314
2023-03-14 04:00:00,-3.887705891116521,84.0145127220338
2023-03-14 05:00:00,-4.974682363174928,84.86847919286812
2023-03-14 06:00:00,-5.953283511832304,84.14325980955769
2023-03-14 07:00:00,-7.669753523854026,84.43804025833286
2023-03-14 08:00:00,-7.435217296357188,83.30252443129864
2023-03-14 09:00:00,-7.657154825158034,84.09935494438331
2023-03-14 10:00:00,-7.865804479055336,83.19491200894423
2023-03-14 11:00:00,-8.961719768173078,84.58191079736258
2023-03-14 12:00:00,-9.417916520859276,83.08678270917643
2023-03-14 13:00:00,-9.658886805618978,82.91250857652953
2023-03-14 14:00:00,-10.23926901136374,83.78415914758102
2023-03-14 15:00:00,-11.471842319902258,83.40354982217207
2023-03-14 16:00:00,-10.64547892505007,83.17530263233223
2023-03-14 17:00:00,-9.725078029904836,83.69229129662347
2023-03-14 18:00:00,-7.70268734665844,82.77393528575398
2023-03-14 19:00:00,-8.286879291132083,82.55099739544633
2023-03-14 20:00:00,-7.780736513282143,81.00714716106813
2023-03-14 21:00:00,-7.97803229863446,79.50896296280845
2023-03-14 22:00:00,-7.125190137485111,80.09261780306636
2023-03-14 23:00:00,-5.865631034131416,79.64850503503288
2023-03-15 00:00:00,-5.920243058849812,80.3727866479825
2023-03-15 01:00:00,-5.626053930430788,82.97398084382192
2023-03-15 02:00:00,-5.3475971744995805,81.41704461279957
2023-03-15 03:00:00,-4.6520682096323895,80.78602983697078
2023-03-15 04:00:00,-5.285223718007461,82.23564974197858
2023-03-15 05:00:00,-5.63906941143203,81.33092842746841
2023-03-15 06:00:00,-4.456715705331291,81.59123525974717
2023-03-15 07:00:00,-4.877252934009007,81.69016008567382
2023-03-15 08:00:00,-6.195160805102553,81.9895692869337
2023-03-15 09:00:00,-6.266955234183669,82.40306805858071
2023-03-15 10:00:00,-5.50286941450873,81.55522919296519
2023-03-15 11:00:00,-5.580179272194454,82.67496923504055
2023-03-15 12:00:00,-4.751564604808734,83.22382339890012
2023-03-15 13:00:00,-4.234858652443883,83.37104704568745
2023-03-15 14:00:00,-3.825983200008152,83.43179792376348
2023-03-15 15:00:00,-2.802815887435874,83.91316057517926
2023-03-15 16:00:00,-2.8806381666935925,84.43154134973813
2023-03-15 17:00:00,-3.9951292237054425,84.53399098959197
2023-03-15 18:00:00,-4.707660309192377,84.84199274405461
2023-03-15 19:00:00,-2.8443217378380665,84.90184454727117
2023-03-15 20:00:00,-3.582205316393924,85.38320719868695
2023-03-15 21:00:00,-4.109095293436573,84.53536833307142
2023-03-15 22:00:00,-3.36924462321889,83.49065919821076
2023-03-15 23:00:00,-4.780908035623307,84.1832360316018
2023-03-16 00:00:00,-5.443988396746681,84.42993481501702
2023-03-16 01:00:00,-4.57148301301326,82.54695490727109
2023-03-16 02:00:00,-5.498980613594823,81.54796611181379
2023-03-16 03:00:00,-4.3574981061916604,81.06598775098645
2023-03-16 04:00:00,-3.85135532834172,80.8104635812984
2023-03-16 05:00:00,-3.35526396376839,79.75337446092422
2023-03-16 06:00:00,-0.3098389194006228,78.59833200982361
2023-03-16 07:00:00,-0.8472261856193086,78.38888334156039
2023-03-16 08:00:00,-1.4366647149854028,78.8784143381724
2023-03-16 09:00:00,-1.6951511038004914,78.41028926821612
2023-03-16 10:00:00,-2.061111442163818,78.10911110506456
2023-03-16 11:00:00,-2.468471608524711,78.14709906763096
2023-03-16 12:00:00,-5.729810051619285,78.57129031387122
2023-03-16 13:00:00,-4.569464851802911,79.47785804667878
2023-03-16 14:00:00,-3.852022580884349,79.03946689294185
2023-03-16 15:00:00,-3.8928764491391066,80.08028129156976
2023-03-16 16:00:00,-3.488983578069777,79.76441371400969
2023-03-16 17:00:00,-3.0240944110289605,81.08342339931447
2023-03-16 18:00:00,-3.690387509421035,82.07351941604357
2023-03-16 19:00:00,-3.931357794180736,82.60959175811693
2023-03-16 20:00:00,-3.936851055207218,81.51847610471823
2023-03-16 21:00:00,-4.302598401461722,81.53490323396883
2023-03-16 22:00:00,-3.805780411981199,81.51996838684968
2023-03-16 23:00:00,-3.9985917530006887,80.94872483380401
2023-03-17 00:00:00,-4.2206326162189,80.53003559676358
2023-03-17 01:00:00,-2.132908637342845,79.50905815464117
2023-03-17 02:00:00,-1.4109800025848545,80.62129592305082
2023-03-17 03:00:00,-1.9880571805139355,80.50415377467182
2023-03-17 04:00:00,-1.6904267592002966,81.35813873233333
2023-03-17 05:00:00,-3.102966398697574,80.52746880986801
2023-03-17 06:00:00,-4.416964974854468,80.17289289813098
2023-03-17 07:00:00,-4.711295141283876,78.98160844490522
2023-03-17 08:00:00,-5.431576803096357,80.5092178871726
2023-03-17 09:00:00,-4.012205055020703,78.1587029612225
2023-03-17 10:00:00,-6.20297122002026,76.96741850799674
2023-03-17 11:00:00,-5.79907834895093,77.31053301586199
2023-03-17 12:00:00,-5.972419461924654,77.77001134466693
2023-03-17 13:00:00,-7.57292787348873,77.30637327824651
2023-03-17 14:00:00,-7.598786737139306,76.79138349750193
2023-03-17 15:00:00,-7.118395941188356,74.74157303069411
2023-03-17 16:00:00,-7.059578420291504,76.17686448117992
2023-03-17 17:00:00,-5.053486987536829,76.86944131457095
2023-03-17 18:00:00,-5.590874253755515,76.9432450414413
2023-03-17 19:00:00,-3.727535682401204,75.31505643538152
2023-03-17 20:00:00,-5.328044093965281,76.44323406687353
2023-03-17 21:00:00,-6.051084536488788,76.31619303496946
2023-03-17 22:00:00,-5.046024178411839,76.78348452781879
2023-03-17 23:00:00,-5.561573327036817,76.14317485108926
2023-03-18 00:00:00,-5.981690174055464,77.16659145484958
2023-03-18 01:00:00,-6.064108749167254,77.78749856484563
2023-03-18 02:00:00,-5.115278989951244,78.76187047757308
2023-03-18 03:00:00,-6.648800986129516,77.93150001307886
2023-03-18 04:00:00,-6.838504497014204,76.0166378108498
2023-03-18 05:00:00,-6.248407659911098,76.27694464312856
2023-03-18 06:00:00,-5.036827168443194,76.20886549283549
2023-03-18 07:00:00,-3.497140548907547,76.22221708612783
2023-03-18 08:00:00,-1.84677107345904,75.964371651288
2023-03-18 09:00:00,-1.7210877708798185,75.16351096161969
2023-03-18 10:00:00,-1.673024053723816,75.20562919569612
2023-03-18 11:00:00,-2.4525989292882744,75.69278042558011
2023-03-18 12:00:00,-2.500930999243861,75.98724942556132
2023-03-18 13:00:00,-3.16502206871726,75.24875668498501
2023-03-18 14:00:00,-2.169566795520574,74.90544921120222
2023-03-18 15:00:00,-1.3002640393813194,74.79005465328794
2023-03-18 16:00:00,-1.7554349793348971,76.74697283059552
2023-03-18 17:00:00,-0.3679267538905737,75.50692895077626
2023-03-18 18:00:00,-0.8317603134615256,75.95812194957166
2023-03-18 19:00:00,0.4158798992545444,75.89622368781902
2023-03-18 20:00:00,0.6171778233975714,77.84631553686305
2023-03-18 21:00:00,0.2364620176073412,80.8545854247442
2023-03-18 22:00:00,-0.8247805857147854,81.7818390470803
2023-03-18 23:00:00,0.2042447326444667,81.51877568643381
2023-03-19 00:00:00,1.1538632897548644,80.12895285568055
2023-03-19 01:00:00,1.8370949299695765,78.8469557836536
2023-03-19 02:00:00,-0.5171181332025574,78.71124566742944
2023-03-19 03:00:00,-1.1493725203455378,78.19625588668485
2023-03-19 04:00:00,1.3438955330688325,78.67152960752522
2023-03-19 05:00:00,2.2164009168022534,79.86542203650629
2023-03-19 06:00:00,1.859971167460281,82.34577780357296
2023-03-19 07:00:00,2.2293245755572184,82.89087277089735
2023-03-19 08:00:00,4.169999526017263,82.44400090437189
2023-03-19 09:00:00,3.3833864066185404,85.16497026335465
2023-03-19 10:00:00,4.321966506112489,86.0356574143217
2023-03-19 11:00:00,6.378811709561555,86.34365916878434
2023-03-19 12:00:00,5.400210560904179,86.66931756272422
2023-03-19 13:00:00,4.904574504007531,87.56332095431928
2023-03-19 14:00:00,3.1334743747306,87.31152466894751
2023-03-19 15:00:00,3.0556520954728814,87.63718306288739
2023-03-19 16:00:00,3.1663223607426767,87.89568325175676
2023-03-19 17:00:00,3.082367254209605,86.6459075272228
2023-03-19 18:00:00,3.321864119774545,86.50137656401245
2023-03-19 19:00:00,3.490594986011421,86.54522842768534
2023-03-19 20:00:00,3.111046362891549,85.19462289543057
2023-03-19 21:00:00,0.2514557280168223,85.90240870084905
2023-03-19 22:00:00,1.139054644920615,86.47245243454775
2023-03-19 23:00:00,0.5136412474820732,86.30781019538433
2023-03-20 00:00:00,1.824976749037417,84.78540784805392
2023-03-20 01:00:00,-0.1732940257884723,84.4714087566377
2023-03-20 02:00:00,0.5676318795073724,85.0414524903364
2023-03-20 03:00:00,-0.0503559565368172,85.31710965878844
2023-03-20 04:00:00,-0.8215210337250581,85.82849975566134
2023-03-20 05:00:00,-2.6152289921548046,85.08713417425244
2023-03-20 06:00:00,-2.8298011645896035,84.77451145437078
2023-03-20 07:00:00,-3.294529392623338,85.06803441584263
2023-03-20 08:00:00,-1.7306406061162969,84.16192360880453
2023-03-20 09:00:00,-3.195172286619542,84.7107777726641
2023-03-20 10:00:00,-3.549017980044111,85.09582637641496
2023-03-20 11:00:00,-3.3941470157996023,83.59764217815528
2023-03-20 12:00:00,-4.7292208834960325,83.20237937754543
2023-03-20 13:00:00,-5.109936689286263,84.59973903035788
2023-03-20 14:00:00,-6.068492175645863,84.17143980362407
2023-03-20 15:00:00,-5.346563540887873,85.35910094847111
2023-03-20 16:00:00,-3.983935961031096,86.18724280303104
2023-03-20 17:00:00,-3.111430577297675,86.58987133613601
2023-03-20 18:00:00,-3.2153551165872107,87.49457601541864
2023-03-20 19:00:00,-5.0641301977385895,87.53697846565973
2023-03-20 20:00:00,-6.389737934246919,89.08341524241003
2023-03-20 21:00:00,-7.476714406305327,88.78223707925846
2023-03-20 22:00:00,-8.537957009627453,87.96099789269597
2023-03-20 23:00:00,-7.505065172510845,88.81231081572426
2023-03-21 00:00:00,-8.123693662145161,91.4270663268379
2023-03-21 01:00:00,-5.030543399995868,91.20938980204023
2023-03-21 02:00:00,-3.7018724724195295,90.80029095187416
2023-03-21 03:00:00,-5.114412111916808,91.84110535050208
2023-03-21 04:00:00,-5.309697006894669,91.63268901345936
2023-03-21 05:00:00,-5.928325496528985,89.6133525590759
2023-03-21 06:00:00,-5.463839819630943,90.66138770031247
2023-03-21 07:00:00,-6.475868518542687,92.07194958764208
2023-03-21 08:00:00,-8.035499984125853,93.35847123859304
2023-03-21 09:00:00,-9.577130565874652,93.88893188546102
2023-03-21 10:00:00,-9.901459644953045,95.20353684938809
2023-03-21 11:00:00,-6.856034600585276,97.70435715868004
2023-03-21 12:00:00,-7.5939181791411325,98.94953924845154
2023-03-21 13:00:00,-8.891341049478282,98.08670304069992
2023-03-21 14:00:00,-9.288176242405967,98.46456011610836
2023-03-21 15:00:00,-9.74087448599965,99.3505867387044
2023-03-21 16:00:00,-8.844388979970779,98.34170213531954
2023-03-21 17:00:00,-9.115889775086847,97.48956959572126
2023-03-21 18:00:00,-8.470646853237279,98.02003024258926
2023-03-21 19:00:00,-7.586847270232921,96.66942471033448
2023-03-21 20:00:00,-8.375288053174666,97.18780548489336
2023-03-21 21:00:00,-9.671349606691132,97.81871080816754
2023-03-21 22:00:00,-9.083069787111334,97.49064560516518
2023-03-21 23:00:00,-8.745021569454263,98.46501751789263
2023-03-22 00:00:00,-8.387007056852655,98.7445595282185
2023-03-22 01:00:00,-8.375955127562404,97.73735875369717
2023-03-22 02:00:00,-8.44145714951404,98.46164036664676
2023-03-22 03:00:00,-8.228523332554447,98.11836174872236
2023-03-22 04:00:00,-9.0271744221762,98.4614762565876
2023-03-22 05:00:00,-7.593554321512569,100.50141854200118
2023-03-22 06:00:00,-6.60719676772081,99.86110886527165
2023-03-22 07:00:00,-7.329036110497482,100.98084890734702
2023-03-22 08:00:00,-6.620432541545831,102.04633621040472
2023-03-22 09:00:00,-7.790479239346252,102.98606833060389
2023-03-22 10:00:00,-7.399564143100561,102.5359523358347
2023-03-22 11:00:00,-8.777260674311346,102.78265111924992
2023-03-22 12:00:00,-9.160697197299116,102.70350539890109
2023-03-22 13:00:00,-9.109495250624672,102.36818269290686
2023-03-22 14:00:00,-9.568385317187944,100.83479892933464
2023-03-22 15:00:00,-11.335851682473388,99.70581915158498
2023-03-22 16:00:00,-10.738674991587803,99.92929242278257
2023-03-22 17:00:00,-10.767576833842153,100.1085717903624
2023-03-22 18:00:00,-9.03180447320346,99.5197596823648
2023-03-22 19:00:00,-8.640889376957771,100.90675847078316
2023-03-22 20:00:00,-9.27158421951419,101.37710212065376
2023-03-22 21:00:00,-10.432074393483164,101.7523089629358
2023-03-22 22:00:00,-12.694873067203398,101.0479849846572
2023-03-22 23:00:00,-11.317853800754332,100.73640212059922
2023-03-23 00:00:00,-12.483737933701638,100.9586451893323
2023-03-23 01:00:00,-11.655123266315918,100.6601189968508
2023-03-23 02:00:00,-10.485222834880378,100.75904382277749
2023-03-23 03:00:00,-10.20676607894917,99.549541384845
2023-03-23 04:00:00,-10.83746092150559,98.72016291262952
2023-03-23 05:00:00,-8.34419286809122,99.09497560503604
2023-03-23 06:00:00,-9.882916714904043,100.31549544989456
2023-03-23 07:00:00,-9.455547015295508,100.1078214731903
2023-03-23 08:00:00,-9.1391557867637,100.93063595475012
2023-03-23 09:00:00,-9.177535947296535,101.29202327984449
2023-03-23 10:00:00,-9.90727559340809,100.06837885888274
2023-03-23 11:00:00,-11.901792850530946,100.35097575796408
2023-03-23 12:00:00,-12.829290451112508,100.62663292641612
2023-03-23 13:00:00,-14.240953863516925,100.42497284999996
2023-03-23 14:00:00,-14.86697030830593,100.41932598972214
2023-03-23 15:00:00,-14.956891813681864,100.830125160982
2023-03-23 16:00:00,-15.025864994061928,99.6126962348294
2023-03-23 17:00:00,-16.311929181225626,99.98021624463333
2023-03-23 18:00:00,-17.535689011662924,101.20073608949184
2023-03-23 19:00:00,-16.944312437195112,102.48725774044276
2023-03-23 20:00:00,-15.328045345774358,101.7926588227268
2023-03-23 21:00:00,-15.661865984044567,102.0423713075158
2023-03-23 22:00:00,-16.13432085773542,101.7691075857462
2023-03-23 23:00:00,-15.934958398291895,101.50604422509971
2023-03-24 00:00:00,-16.15076237034938,101.77093566362286
2023-03-24 01:00:00,-15.620774923939834,100.66133928988016
2023-03-24 02:00:00,-16.417994358527007,99.17399578036418
2023-03-24 03:00:00,-14.178014463702908,99.04803984983812
2023-03-24 04:00:00,-12.770580526619636,100.02125730030836
2023-03-24 05:00:00,-13.54174560380788,100.99068587460636
2023-03-24 06:00:00,-14.46924320438944,100.07684967468268
2023-03-24 07:00:00,-15.453077754324791,100.17577450060934
2023-03-24 08:00:00,-16.35718888222626,101.14610391640494
2023-03-24 09:00:00,-17.358534469292188,101.74672330371358
2023-03-24 10:00:00,-16.685481400831417,100.60471226387811
2023-03-24 11:00:00,-17.222868667050104,99.08230991654771
2023-03-24 12:00:00,-16.565289738425285,98.93777895333736
2023-03-24 13:00:00,-15.929771747789996,100.49587769037488
2023-03-24 14:00:00,-15.209642043364786,101.09003808350565
2023-03-24 15:00:00,-14.805189262094398,100.56873634567054
2023-03-24 16:00:00,-17.626026911792128,99.25703600402184
2023-03-24 17:00:00,-16.88510100649628,99.25279049780376
2023-03-24 18:00:00,-16.839349044797174,100.75045047359755
2023-03-24 19:00:00,-18.40154117003147,99.20296151461103
2023-03-24 20:00:00,-17.897815973572666,101.53949380307846
2023-03-24 21:00:00,-17.701286757540686,101.40537626654788
2023-03-24 22:00:00,-18.97645756539946,101.4390318569895
2023-03-24 23:00:00,-18.42596666444684,101.2044045249415
2023-03-25 00:00:00,-18.898421538137693,101.5137944180196
2023-03-25 01:00:00,-18.356785720695044,101.20117169813794
2023-03-25 02:00:00,-17.980561010537414,100.42094819314654
2023-03-25 03:00:00,-18.629202162823173,100.29435004155587
2023-03-25 04:00:00,-19.811323469627165,100.48315369390392
2023-03-25 05:00:00,-18.899218419442484,100.01502862394764
2023-03-25 06:00:00,-17.53798760205482,102.1878704251239
2023-03-25 07:00:00,-18.542623419045277,104.01282915311236
2023-03-25 08:00:00,-19.764115205562227,105.54043859537973
2023-03-25 09:00:00,-23.200695877688545,103.77420011347051
2023-03-25 10:00:00,-24.04265622521832,103.70513413360749
2023-03-25 11:00:00,-23.075257330550567,104.2165242304804
2023-03-25 12:00:00,-24.782993446073668,104.10530884173816
2023-03-25 13:00:00,-24.731680532343507,103.62387384170864
2023-03-25 14:00:00,-24.4246620861141,103.34493987300552
2023-03-25 15:00:00,-25.33651463656156,103.6397203217807
2023-03-25 16:00:00,-24.7837425325613,103.12473054103612
2023-03-25 17:00:00,-24.148139299825427,104.14814714479644
2023-03-25 18:00:00,-24.04478870984669,102.60065818580992
2023-03-25 19:00:00,-22.84008658859033,104.3086453825898
2023-03-25 20:00:00,-22.466217862536787,105.4343929594408
2023-03-25 21:00:00,-22.011016909042603,106.44690583840566
2023-03-25 22:00:00,-21.43912823619041,106.97736648527363
2023-03-25 23:00:00,-21.06282116173457,107.5275752343223
2023-03-26 00:00:00,-21.48335839041229,107.2543115125527
2023-03-26 01:00:00,-22.495387089324037,106.77233315172536
2023-03-26 02:00:00,-21.03675053920512,107.2653138407413
2023-03-26 03:00:00,-21.72043177992742,108.1621244688061
2023-03-26 04:00:00,-20.83849259091412,109.32456781846064
2023-03-26 05:00:00,-18.59318506024303,110.32695249004522
2023-03-26 06:00:00,-18.357512286247687,109.92497754085188
2023-03-26 07:00:00,-17.581188033153477,109.4539098345747
2023-03-26 08:00:00,-18.108078010196127,109.22684200096896
2023-03-26 09:00:00,-18.03877570199551,109.99229249279004
2023-03-26 10:00:00,-18.96627330257708,109.07845629286636
2023-03-26 11:00:00,-18.508988067889675,108.50721273982067
2023-03-26 12:00:00,-18.64445124115134,110.142434793891
2023-03-26 13:00:00,-19.132542088426067,109.91418760405118
2023-03-26 14:00:00,-20.214748063413577,109.57160796424014
2023-03-26 15:00:00,-18.74456418501422,110.83229800216652
2023-03-26 16:00:00,-19.141399377941905,113.84056789004768
2023-03-26 17:00:00,-16.81956549598692,113.37180322325416
2023-03-26 18:00:00,-16.09763686122893,114.16641950059912
2023-03-26 19:00:00,-14.7159546151008,114.24900545722564
2023-03-26 20:00:00,-14.459869412348413,114.32724187968336
2023-03-26 21:00:00,-13.016747980683318,114.36964432992444
2023-03-26 22:00:00,-12.493513935181674,113.88969824670906
2023-03-26 23:00:00,-13.383000300994956,114.64552115184168
2023-03-27 00:00:00,-11.766733209574202,114.55251026139273
2023-03-27 01:00:00,-11.62133463554474,114.67000177869012
2023-03-27 02:00:00,-12.71286238311946,114.77025500292316
2023-03-27 03:00:00,-11.32741444146586,114.56425822979456
2023-03-27 04:00:00,-11.944901250180031,114.95836394628336
2023-03-27 05:00:00,-10.728022197936625,115.60710761500548
2023-03-27 06:00:00,-11.34177303270841,115.29310852358928
2023-03-27 07:00:00,-12.280807380203154,115.01392500265068
2023-03-27 08:00:00,-11.454998089343766,114.6980574250906
2023-03-27 09:00:00,-11.420274295541384,115.96910349761166
2023-03-27 10:00:00,-11.098603091147991,115.79674623972508
2023-03-27 11:00:00,-9.954645273338508,114.48504589807636
2023-03-27 12:00:00,-10.250033890635033,113.60650377704408
2023-03-27 13:00:00,-10.753640500084115,113.7866262290321
2023-03-27 14:00:00,-11.386796008459187,112.8747096581826
2023-03-27 15:00:00,-11.910864052478727,113.70843200258932
2023-03-27 16:00:00,-12.100567563363416,113.5396699548698
2023-03-27 17:00:00,-11.93183669712654,113.52892273648472
2023-03-27 18:00:00,-13.268540279625144,114.6825958968593
2023-03-27 19:00:00,-14.154002536910273,113.55361611910963
2023-03-27 20:00:00,-14.293894558455523,113.953826107938
2023-03-27 21:00:00,-14.275081067944852,112.30837262571956
2023-03-27 22:00:00,-17.353425682083014,112.95634686868578
2023-03-27 23:00:00,-15.93405393400736,113.72994219571932
2023-03-28 00:00:00,-16.667172621365893,111.28478024557238
2023-03-28 01:00:00,-18.311997924601503,111.81578479815478
2023-03-28 02:00:00,-16.41443897057357,110.80858402363344
2023-03-28 03:00:00,-16.405860935628258,110.89116998025996
2023-03-28 04:00:00,-16.30251034564952,111.01286142541372
2023-03-28 05:00:00,-16.251339403258974,109.38372074536332
2023-03-28 06:00:00,-17.049990492880728,108.18360311335871
2023-03-28 07:00:00,-14.794432663748722,106.63975287898052
2023-03-28 08:00:00,-15.40064267357431,106.67022421060184
2023-03-28 09:00:00,-15.088628909487683,106.24712373390422
2023-03-28 10:00:00,-16.932497705045066,106.83343297682138
2023-03-28 11:00:00,-17.466953078322422,106.5703696161749
2023-03-28 12:00:00,-16.86977638743684,105.32442962063648
2023-03-28 13:00:00,-18.797131580523374,104.23331396723778
2023-03-28 14:00:00,-17.809984825591524,104.31572888778676
2023-03-28 15:00:00,-16.758535182133958,102.03817743829111
2023-03-28 16:00:00,-16.167158607666146,100.82267318629069
2023-03-28 17:00:00,-15.743929080643412,100.688251995689
2023-03-28 18:00:00,-15.49344050598837,100.19103927373142
2023-03-28 19:00:00,-14.611501316975072,101.62293106985716
2023-03-28 20:00:00,-14.632495492981478,102.37923490766968
2023-03-28 21:00:00,-13.30382456540514,101.75049728008858
2023-03-28 22:00:00,-13.258072603706031,100.87195515905628
2023-03-28 23:00:00,-12.578462620939288,99.37567280150736
2023-03-29 00:00:00,-13.622400795643165,100.47186666974022
2023-03-29 01:00:00,-12.949347727182392,102.16302628632268
2023-03-29 02:00:00,-12.255393280343757,100.58709997845654
2023-03-29 03:00:00,-11.341650917508671,100.24853132300996
2023-03-29 04:00:00,-9.578344715809482,100.428653774998
2023-03-29 05:00:00,-8.802020462715271,101.19212956170756
2023-03-29 06:00:00,-7.343383912596355,100.56339193412646
2023-03-29 07:00:00,-5.927231417430661,102.16343994197562
2023-03-29 08:00:00,-4.121080113278564,100.21344632766036
2023-03-29 09:00:00,-5.964948908835945,99.94445343812232
2023-03-29 10:00:00,-5.700706173775488,100.48805136631044
2023-03-29 11:00:00,-4.9859232168524805,100.08640751388955
2023-03-29 12:00:00,-5.535702036549237,101.40292706860367
2023-03-29 13:00:00,-6.199603528451954,101.05103194292695
2023-03-29 14:00:00,-5.170260253229676,101.02035401255355
2023-03-29 15:00:00,-7.150618560059805,101.53174410942646
2023-03-29 16:00:00,-5.517285645699219,102.66069226073374
2023-03-29 17:00:00,-5.6012407522322905,103.13103591060434
2023-03-29 18:00:00,-4.774262978142218,103.42893499080256
2023-03-29 19:00:00,-4.060662058563698,104.27795462955928
2023-03-29 20:00:00,-5.297483449020931,105.36379943466082
2023-03-29 21:00:00,-5.764000698312287,105.37660784035214
2023-03-29 22:00:00,-6.803208956897,105.38941624604344
2023-03-29 23:00:00,-7.904839598464437,105.84692112848684
2023-03-30 00:00:00,-9.305794240515151,106.30442601093026
2023-03-30 01:00:00,-10.388000215502665,105.60010203265166
2023-03-30 02:00:00,-12.38251747262552,106.18647340636568
2023-03-30 03:00:00,-13.637392759453524,106.98108968371066
2023-03-30 04:00:00,-14.0925636994071,108.20160952856916
2023-03-30 05:00:00,-14.04125078567694,107.9456139113112
2023-03-30 06:00:00,-13.56085998972599,109.16255444969144
2023-03-30 07:00:00,-12.102223439607076,110.01652092052576
2023-03-30 08:00:00,-13.97385596124306,110.45860996813003
2023-03-30 09:00:00,-14.32679383324979,111.08762661417596
2023-03-30 10:00:00,-13.829975843769269,111.267749066164
2023-03-30 11:00:00,-13.989488566872888,112.94806097650194
2023-03-30 12:00:00,-14.708207471871646,113.00849304653715
2023-03-30 13:00:00,-13.65675782841408,113.08151094186071
2023-03-30 14:00:00,-16.01097089158621,111.45332233580096
2023-03-30 15:00:00,-14.682299964009871,113.97808640692458
2023-03-30 16:00:00,-13.695153209078024,115.74831571448836
2023-03-30 17:00:00,-14.82773955230452,115.43025539211632
2023-03-30 18:00:00,-16.34005031307457,115.69514683063946
2023-03-30 19:00:00,-16.66192920535464,115.62207358409418
2023-03-30 20:00:00,-16.109157101354377,118.34304294307694
2023-03-30 21:00:00,-16.773058593257094,118.84178576058318
2023-03-30 22:00:00,-15.227368496379984,117.1819515772946
2023-03-30 23:00:00,-13.691916103036544,118.37686439556704
2023-03-31 00:00:00,-14.847633429250235,116.0465153563574
2023-03-31 01:00:00,-14.648113281745658,116.43156396010826
2023-03-31 02:00:00,-15.966021152839204,116.20862606980062
2023-03-31 03:00:00,-16.50047652611656,116.50214903127248
2023-03-31 04:00:00,-15.970489079707017,116.61564164306414
2023-03-31 05:00:00,-17.296096816215343,116.99221211255362
2023-03-31 06:00:00,-15.79830178262408,116.25371937197733
2023-03-31 07:00:00,-17.163236407871562,117.01978013253591
2023-03-31 08:00:00,-17.910189812021102,116.14909338474962
2023-03-31 09:00:00,-19.20761268235825,116.82042456974044
2023-03-31 10:00:00,-18.665053006246247,118.1277696053103
2023-03-31 11:00:00,-17.100346896817328,118.01237504739602
2023-03-31 12:00:00,-16.09614197330571,118.1958010593104
2023-03-31 13:00:00,-16.288953314325198,118.69454387681664
2023-03-31 14:00:00,-17.0883741834065,119.10804264846368
2023-03-31 15:00:00,-17.74542902580049,119.1314734496773
2023-03-31 16:00:00,-15.25609077272722,118.82156029703262
2023-03-31 17:00:00,-15.067277151642257,119.69224744799968
2023-03-31 18:00:00,-14.8030344165818,119.2667082008426
2023-03-31 19:00:00,-14.98427945689197,117.4176591990246
2023-03-31 20:00:00,-15.988915273882425,116.91292732378092
2023-03-31 21:00:00,-15.30930529111568,117.38416668948032
2023-03-31 22:00:00,-16.78577100171592,116.89733708630516
2023-03-31 23:00:00,-17.4180253888589,118.87709724280772
2023-04-01 00:00:00,-18.58390952180621,119.10057715825222
2023-04-01 01:00:00,-17.850430670176763,119.86602765007328
2023-04-01 02:00:00,-18.627054719608395,119.53864025619085
2023-04-01 03:00:00,-18.36977374972727,117.58535718582206
2023-04-01 04:00:00,-20.364291006850124,119.32610047913508
2023-04-01 05:00:00,-21.079181328764644,118.74609105398832
2023-04-01 06:00:00,-21.850346405952884,118.95603701724418
2023-04-01 07:00:00,-21.4264433386184,119.09723481447747
2023-04-01 08:00:00,-22.596490036418825,117.94219236337688
2023-04-01 09:00:00,-22.281120864307,118.30324281931618
2023-04-01 10:00:00,-23.409805803239824,118.59802326809135
2023-04-01 11:00:00,-22.705179063083392,119.85588778553333
2023-04-01 12:00:00,-21.793074012898717,120.84006389032272
2023-04-01 13:00:00,-22.01803586605301,122.79015573936675
2023-04-01 14:00:00,-21.313593127868693,121.40033290861348
2023-04-01 15:00:00,-18.69587669280507,121.67337361605824
2023-04-01 16:00:00,-19.32129009024361,121.79086513335562
2023-04-01 17:00:00,-19.24406057607816,120.40104230260236
2023-04-01 18:00:00,-18.42446651988885,121.83293409872812
2023-04-01 19:00:00,-16.808199428468093,121.09156851731922
2023-04-01 20:00:00,-14.944860857113785,120.5575070040734
2023-04-01 21:00:00,-17.532347874682,119.34007807792084
2023-04-01 22:00:00,-16.5578326650723,118.40206398396408
2023-04-01 23:00:00,-16.413191066907746,118.7193309290149
2023-04-02 00:00:00,-18.63537557126365,119.16832830831429
2023-04-02 01:00:00,-18.8041973498322,119.314828992688
2023-04-02 02:00:00,-20.18424298415428,119.510141337552
2023-04-02 03:00:00,-20.34135155306137,119.1582462118753
2023-04-02 04:00:00,-22.07700456442229,119.54329481562615
2023-04-02 05:00:00,-22.01818704352544,120.17867509066842
